form	lemma	xpostag
.	.	[Punct]
#  ref: doc#2860
#  left_length: 14
#  kwic_length: 1
#  right_length: 1
#  sent: Pisztolyra fájt a tescós rabló foga Süveges Péter a rendőrök szerint fegyverarzenált  akart beszerezni
Pisztolyra	pisztoly	[/N][Subl]
fájt	fáj	[/V][Pst.NDef.3Sg]
a	a	[/Det|Art.Def]
tescós	tescós	[/Adj][Nom]
rabló	rabló	[/N][Nom]
foga	fog	[/N][Poss.3Sg][Nom]
Süveges	süveges	[/N][Nom]
Péter	Péter	[/N][Nom]
a	a	[/Det|Art.Def]
rendőrök	rendőr	[/N][Pl][Nom]
szerint	szerint	[/Post]
fegyverarzenált	fegyverarzenál	[/N][Acc]
akart	akar	[/V][Pst.NDef.3Sg]
beszerezni	beszerez	[/V][Inf]
#  ref: doc#2864
#  left_length: 17
#  kwic_length: 1
#  right_length: 1
#  sent: Ám az elhatározás önmagában sokszor nem elég , a baba a kitartó próbálkozás ellenére sem  akar érkezni .
Ám	ám	[/Cnj]
az	az	[/Det|Art.Def]
elhatározás	elhatározás	[/N][Nom]
önmagában	önmaga	[/N|Pro][3Sg][Ine]
sokszor	sok	[/Num][_Mlt-Iter/Adv]
nem	nem	[/Adv]
elég	elég	[/Adv]
,	,	[Punct]
a	a	[/Det|Art.Def]
baba	baba	[/N][Nom]
a	a	[/Det|Art.Def]
kitartó	kitartó	[/Adj][Nom]
próbálkozás	próbálkozás	[/N][Nom]
ellenére	ellenére	[/Post|(Poss)][Prs.NDef.3Sg]
sem	sem	[/Adv]
akar	akar	[/V][Prs.NDef.3Sg]
érkezni	érkezik	[/V][Inf]
.	.	[Punct]
#  ref: doc#2864
#  left_length: 11
#  kwic_length: 1
#  right_length: 1
#  sent: 13. Külön csokirejteked van , mert nem  akarsz  mindenen megosztozni .
13.	13	[/Num|Digit][_Ord/Adj][Nom][]
Külön	külön	[/Adj][Nom]
csokirejteked	csokirejtek	[/N][Poss.2Sg][Nom]
van	van	[/V][Prs.NDef.3Sg]
,	,	[Punct]
mert	mert	[/Cnj]
nem	nem	[/Adv]
akarsz	akar	[/V][Prs.NDef.2Sg]
mindenen	minden	[/N|Pro][Supe]
megosztozni	megosztozik	[/V][Inf]
.	.	[Punct]
#  ref: doc#2866
#  left_length: 24
#  kwic_length: 1
#  right_length: 1
#  sent: A " vége a szocializmusnak , nincs többé ingyenkenyér " lett ettől kezdve az a vezérmotívum , amire Gyurcsány a reformokat fel  akarta építeni .
A	a	[/Det|Art.Def]
"	"	[Punct]
vége	vég	[/N][Poss.3Sg][Nom]
a	a	[/Det|Art.Def]
szocializmusnak	szocializmus	[/N][Dat]
,	,	[Punct]
nincs	nincs	[/V][Prs.NDef.3Sg]
többé	többé	[/Adv]
ingyenkenyér	ingyenkenyér	[/N][Nom]
"	"	[Punct]
lett	lesz	[/V][Pst.NDef.3Sg]
ettől	ez	[/Det|Pro][Abl]
kezdve	kezd	[/V][_AdvPtcp/Adv]
az	az	[/Det|Pro][Nom]
a	a	[/Det|Art.Def]
vezérmotívum	vezérmotívum	[/N][Nom]
,	,	[Punct]
amire	ami	[/N|Pro|Rel][Subl]
Gyurcsány	Gyurcsány	[/N][Nom]
a	a	[/Det|Art.Def]
reformokat	reform	[/N][Pl][Acc]
fel	fel	[/Prev]
akarta	akar	[/V][Pst.Def.3Sg]
építeni	épít	[/V][Inf]
.	.	[Punct]
#  ref: doc#2868
#  left_length: 14
#  kwic_length: 1
#  right_length: 1
#  sent: Pisztolyra fájt a tescós rabló foga Süveges Péter a rendőrök szerint fegyverarzenált  akart beszerezni
Pisztolyra	pisztoly	[/N][Subl]
fájt	fáj	[/V][Pst.NDef.3Sg]
a	a	[/Det|Art.Def]
tescós	tescós	[/Adj][Nom]
rabló	rabló	[/N][Nom]
foga	fog	[/N][Poss.3Sg][Nom]
Süveges	süveges	[/N][Nom]
Péter	Péter	[/N][Nom]
a	a	[/Det|Art.Def]
rendőrök	rendőr	[/N][Pl][Nom]
szerint	szerint	[/Post]
fegyverarzenált	fegyverarzenál	[/N][Acc]
akart	akar	[/V][Pst.NDef.3Sg]
beszerezni	beszerez	[/V][Inf]
#  ref: doc#2884
#  left_length: 12
#  kwic_length: 1
#  right_length: 13
#  sent: Marguerite 1942-ben árvaházba adta gyerekeit - Leet elsőre fel se  akarták venni , mert kicsi volt , így tőle csak négyéves korában sikerült megszabadulnia .
Marguerite	Marguerite	[/N]
1942-ben	1942	[/Num|Digit][Ine]
árvaházba	árvaház	[/N][Ill]
adta	ad	[/V][Pst.Def.3Sg]
gyerekeit	gyerek	[/N][Pl.Poss.3Sg][Acc]
-	-	[Punct]
Leet	Lee	[/N][Acc]
elsőre	egy	[/Num][_Ord/Adj][Subl]
fel	fel	[/Prev]
se	se	[/Adv]
akarták	akar	[/V][Pst.Def.3Pl]
venni	vesz	[/V][Inf]
,	,	[Punct]
mert	mert	[/Cnj]
kicsi	kicsi	[/Adj][Nom]
volt	van	[/V][Pst.NDef.3Sg]
,	,	[Punct]
így	így	[/Cnj]
tőle	ő	[/N|Pro][Abl][3Sg]
csak	csak	[/Adv]
négyéves	négyéves	[/Adj][Nom]
korában	kor	[/N][Poss.3Sg][Ine]
sikerült	sikerül	[/V][Pst.NDef.3Sg]
megszabadulnia	megszabadul	[/V][Inf.3Sg]
.	.	[Punct]
#  ref: doc#2892
#  left_length: 5
#  kwic_length: 1
#  right_length: 6
#  sent: Azt mondtam , és csak szórakozni akarok  , mást nem .
Azt	az	[/Det|Pro][Acc]
mondtam	mond	[/V][Pst.Def.1Sg]
,	,	[Punct]
és	és	[/Cnj]
csak	csak	[/Adv]
szórakozni	szórakozik	[/V][Inf]
akarok	akar	[/V][Prs.NDef.1Sg]
,	,	[Punct]
mást	más	[/N|Pro][Acc]
nem	nem	[/Adv]
.	.	[Punct]
#  ref: doc#2893
#  left_length: 50
#  kwic_length: 1
#  right_length: 11
#  sent: Somogyi Tibor felvétele Nagyszombat megye Berényi József - 41 szavazat Tibor Mikuš - 41 szavazat Nyitra megye Milan Belica - 233 szavazat Tomáš Galbavý - 172 szavazat Besztercebánya megye Vladimír Maňka - 20 szavazat Marian Kotleba - 17 szavazat Tweet Címkék Közélet Pozsony megyei választások 2013 Ajánló El  akarták foglalni az egyetemet Pozsonyban Megpróbálták elfoglalni a pozsonyi egyetem jogi karát .
Somogyi	Somogyi	[/N][Nom]
Tibor	Tibor	[/N][Nom]
felvétele	felvétel	[/N][Poss.3Sg][Nom]
Nagyszombat	nagyszombat	[/N][Nom]
megye	megye	[/N][Nom]
Berényi	berényi	[/Adj][Nom]
József	József	[/N][Nom]
-	-	[Punct]
41	41	[/Num|Digit][Nom]
szavazat	szavazat	[/N][Nom]
Tibor	Tibor	[/N][Nom]
Mikuš	Mikuš	[/N][Nom]
-	-	[Punct]
41	41	[/Num|Digit][Nom]
szavazat	szavazat	[/N][Nom]
Nyitra	Nyitra	[/N][Nom]
megye	megye	[/N][Nom]
Milan	Milan	[/N][Nom]
Belica	Belica	[/N]
-	-	[Punct]
233	233	[/Num|Digit][Nom]
szavazat	szavazat	[/N][Nom]
Tomáš	Tomáš	[/N][Nom]
Galbavý	Galbavý	[/N][Nom]
-	-	[Punct]
172	172	[/Num|Digit][Nom]
szavazat	szavazat	[/N][Nom]
Besztercebánya	Besztercebánya	[/N][Nom]
megye	megye	[/N][Nom]
Vladimír	Vladimír	[/N][Nom]
Maňka	Maňka	[/N][Nom]
-	-	[Punct]
20	20	[/Num|Digit][Nom]
szavazat	szavazat	[/N][Nom]
Marian	Marian	[/N][Nom]
Kotleba	Kotleba	[/N]
-	-	[Punct]
17	17	[/Num|Digit][Nom]
szavazat	szavazat	[/N][Nom]
Tweet	Tweet	[/N][Nom]
Címkék	címke	[/N][Pl][Nom]
Közélet	közélet	[/N][Nom]
Pozsony	Pozsony	[/N][Nom]
megyei	megyei	[/Adj][Nom]
választások	választás	[/N][Pl][Nom]
2013	2013	[/Num|Digit][Nom]
Ajánló	ajánló	[/N][Nom]
El	el	[/Prev]
akarták	akar	[/V][Pst.Def.3Pl]
foglalni	foglal	[/V][Inf]
az	az	[/Det|Art.Def]
egyetemet	egyetem	[/N][Acc]
Pozsonyban	Pozsony	[/N][Ine]
Megpróbálták	megpróbál	[/V][Pst.Def.3Pl]
elfoglalni	elfoglal	[/V][Inf]
a	a	[/Det|Art.Def]
pozsonyi	pozsonyi	[/Adj][Nom]
egyetem	egyetem	[/N][Nom]
jogi	jogi	[/Adj][Nom]
karát	karát	[/N][Nom]
.	.	[Punct]
#  ref: doc#2900
#  left_length: 5
#  kwic_length: 1
#  right_length: 11
#  sent: Na és nem  akarom jellemezni a bírókat sem , de meg van a véleményem róluk .
Na	na	[/Inj-Utt]
és	és	[/Cnj]
nem	nem	[/Adv]
akarom	akar	[/V][Prs.Def.1Sg]
jellemezni	jellemez	[/V][Inf]
a	a	[/Det|Art.Def]
bírókat	bíró	[/N][Pl][Acc]
sem	sem	[/Adv]
,	,	[Punct]
de	de	[/Cnj]
meg	meg	[/Prev]
van	van	[/V][Prs.NDef.3Sg]
a	a	[/Det|Art.Def]
véleményem	vélemény	[/N][Poss.1Sg][Nom]
róluk	ők	[/N|Pro][Del][3Pl]
.	.	[Punct]
#  ref: doc#2904
#  left_length: 9
#  kwic_length: 1
#  right_length: 12
#  sent: RT @ Partyaaaarc : Nem  akarok  úgy eltűnni , hogy nem azt az életet élem , amit élni akarok .
RT	rt	[/N][Nom]
@	@	[Punct]
Partyaaaarc	Partyaaaarc	[/N][Nom]
:	:	[Punct]
Nem	nem	[/Adv]
akarok	akar	[/V][Prs.NDef.1Sg]
úgy	úgy	[/Adv|Pro]
eltűnni	eltűnik	[/V][Inf]
,	,	[Punct]
hogy	hogy	[/Cnj]
nem	nem	[/Adv]
azt	az	[/Det|Pro][Acc]
az	az	[/Det|Art.Def]
életet	élet	[/N][Acc]
élem	él	[/V][Prs.Def.1Sg]
,	,	[Punct]
amit	ami	[/N|Pro|Rel][Acc]
élni	él	[/V][Inf]
akarok	akar	[/V][Prs.NDef.1Sg]
.	.	[Punct]
#  ref: doc#2906
#  left_length: 6
#  kwic_length: 1
#  right_length: 3
#  sent: Mint írták , ekként  akarták megbosszulni Fyssas halálát .
Mint	mint	[/Adv|Pro|Int]
írták	ír	[/V][Pst.Def.3Pl]
,	,	[Punct]
ekként	ez	[/N|Pro][EssFor:ként]
akarták	akar	[/V][Pst.Def.3Pl]
megbosszulni	megbosszul	[/V][Inf]
Fyssas	Fyssas	[/N][Nom]
halálát	halál	[/N][Poss.3Sg][Acc]
.	.	[Punct]
#  ref: doc#2908
#  left_length: 16
#  kwic_length: 1
#  right_length: 2
#  sent: Egy szombat délután kb. 2 órakor egyáltalán nem találtunk nyitva tartó élelmiszerboltot ( banánt  akartunk venni ) .
Egy	egy	[/Det|Art.NDef]
szombat	szombat	[/N][Nom]
délután	délután	[/Adv]
kb.	kb.	[/Adv|Abbr][Punct]
2	2	[/Num|Digit][Nom]
órakor	óra	[/N][Temp]
egyáltalán	egyáltalán	[/Adv]
nem	nem	[/Adv]
találtunk	talál	[/V][Pst.NDef.1Pl]
nyitva	nyitva	[/Adv]
tartó	tartó	[/Adj][Nom]
élelmiszerboltot	élelmiszerbolt	[/N][Acc]
(	(	[Punct]
banánt	banán	[/N][Acc]
akartunk	akar	[/V][Pst.NDef.1Pl]
venni	vesz	[/V][Inf]
)	)	[Punct]
.	.	[Punct]
#  ref: doc#2915
#  left_length: 7
#  kwic_length: 1
#  right_length: 14
#  sent: - Márpedig én éppen azt  akartam kérni kegyelmedtől , hiszen tudja , hogy beteg vagyok , és nem tudok dolgozni .
-	-	[Punct]
Márpedig	márpedig	[/Cnj]
én	én	[/N|Pro][1Sg][Nom]
éppen	éppen	[/Adv]
azt	az	[/Det|Pro][Acc]
akartam	akar	[/V][Pst.NDef.1Sg]
kérni	kér	[/V][Inf]
kegyelmedtől	kegyelem	[/N][Poss.2Sg][Abl]
,	,	[Punct]
hiszen	hiszen	[/Cnj]
tudja	tud	[/V][Prs.Def.3Sg]
,	,	[Punct]
hogy	hogy	[/Cnj]
beteg	beteg	[/Adj][Nom]
vagyok	van	[/V][Prs.NDef.1Sg]
,	,	[Punct]
és	és	[/Cnj]
nem	nem	[/Adv]
tudok	tud	[/V][Prs.NDef.1Sg]
dolgozni	dolgozik	[/V][Inf]
.	.	[Punct]
#  ref: doc#2915
#  left_length: 21
#  kwic_length: 1
#  right_length: 1
#  sent: Bundesliga : Schaaf vagy Jol dirigálhatja Szalaiékat A Werder-legenda edző neve felmerült a Ferencvárosnál , ám nem  akar  Magyarországon dolgozni .
Bundesliga	Bundesliga	[/N][Nom]
:	:	[Punct]
Schaaf	Schaaf	[/N]
vagy	vagy	[/Cnj]
Jol	Jol	[/Adv|Pro]
dirigálhatja	dirigál	[/V][_Mod/V][Prs.Def.3Sg]
Szalaiékat	Szalai	[/N][Fam.Pl][Acc]
A	a	[/Det|Art.Def]
Werder-legenda	Werder-legenda	[/N]
edző	edző	[/N][Nom]
neve	név	[/N][Poss.3Sg][Nom]
felmerült	felmerül	[/V][Pst.NDef.3Sg]
a	a	[/Det|Art.Def]
Ferencvárosnál	Ferencváros	[/N][Ade]
,	,	[Punct]
ám	ám	[/Cnj]
nem	nem	[/Adv]
akar	akar	[/V][Prs.NDef.3Sg]
Magyarországon	Magyarország	[/N][Supe]
dolgozni	dolgozik	[/V][Inf]
.	.	[Punct]
#  ref: doc#2919
#  left_length: 5
#  kwic_length: 1
#  right_length: 12
#  sent: Gondolom új edző  akart lenni , bár zongoristáknál lehet , hogy létezik " ujj edző " ...
Gondolom	gondol	[/V][Prs.Def.1Sg]
új	új	[/Adj][Nom]
edző	edző	[/N][Nom]
akart	akar	[/V][Pst.NDef.3Sg]
lenni	lesz	[/V][Inf]
,	,	[Punct]
bár	bár	[/Cnj]
zongoristáknál	zongorista	[/N][Pl][Ade]
lehet	van	[/V][_Mod/V][Prs.NDef.3Sg]
,	,	[Punct]
hogy	hogy	[/Cnj]
létezik	létezik	[/V][Prs.NDef.3Sg]
"	"	[Punct]
ujj	ujj	[/N][Nom]
edző	edző	[/N][Nom]
"	"	[Punct]
...	...	[Punct]
#  ref: doc#2919
#  left_length: 9
#  kwic_length: 1
#  right_length: 9
#  sent: Sokan vártak már erre kiskegyed.hu &verbar; Azoknak  akar kedvezni a Facebook , akiknek hiányzott egy új gomb .
Sokan	sokan	[/Adv]
vártak	vár	[/V][Pst.NDef.3Pl]
már	már	[/Adv]
erre	ez	[/Det|Pro][Subl]
kiskegyed.hu	kiskegyed.hu	[/N]
&verbar;	&verbar;	[/N][Nom]
Azoknak	az	[/Det|Pro][Pl][Dat]
akar	akar	[/V][Prs.NDef.3Sg]
kedvezni	kedvez	[/V][Inf]
a	a	[/Det|Art.Def]
Facebook	Facebook	[/N][Nom]
,	,	[Punct]
akiknek	aki	[/N|Pro|Rel][Pl][Dat]
hiányzott	hiányzik	[/V][Pst.NDef.3Sg]
egy	egy	[/Det|Art.NDef]
új	új	[/Adj][Nom]
gomb	gomb	[/N][Nom]
.	.	[Punct]
#  ref: doc#2920
#  left_length: 16
#  kwic_length: 1
#  right_length: 10
#  sent: A találkozó hosszabbításában a labda a nézők között landolt , és egy szurkoló fotót  akart készíteni Karim Benzemáról , aki egy percig sem kérette magát .
A	a	[/Det|Art.Def]
találkozó	találkozó	[/N][Nom]
hosszabbításában	hosszabbítás	[/N][Poss.3Sg][Ine]
a	a	[/Det|Art.Def]
labda	labda	[/N][Nom]
a	a	[/Det|Art.Def]
nézők	néző	[/N][Pl][Nom]
között	között	[/Post]
landolt	landol	[/V][Pst.NDef.3Sg]
,	,	[Punct]
és	és	[/Cnj]
egy	egy	[/Det|Art.NDef]
szurkoló	szurkoló	[/Adj][Nom]
fotót	fotó	[/N][Acc]
akart	akar	[/V][Pst.NDef.3Sg]
készíteni	készít	[/V][Inf]
Karim	kari	[/Adj][Poss.1Sg][Nom]
Benzemáról	Benzemá	[/N][Del]
,	,	[Punct]
aki	aki	[/N|Pro|Rel][Nom]
egy	egy	[/Num][Nom]
percig	perc	[/N][Ter]
sem	sem	[/Adv]
kérette	kér	[/V][_Caus/V][Pst.Def.3Sg]
magát	maga	[/N|Pro][3Sg][Acc]
.	.	[Punct]
#  ref: doc#2923
#  left_length: 10
#  kwic_length: 1
#  right_length: 6
#  sent: Az sokkal fontosabb , mint a szándékosan önmaguk éltének jobbításáért tenni nem  akaró  emberek .
Az	az	[/Det|Art.Def]
sokkal	sok	[/Num][Ins]
fontosabb	fontos	[/Adj][_Comp/Adj][Nom]
,	,	[Punct]
mint	mint	[/Cnj]
a	a	[/Det|Art.Def]
szándékosan	szándékos	[/Adj][_Manner/Adv]
önmaguk	önmaga	[/N|Pro][3Pl][Nom]
éltének	élte	[/N][Poss.3Sg][Dat]
jobbításáért	jobbítás	[/N][Poss.3Sg][Cau]
tenni	tesz	[/V][Inf]
nem	nem	[/Adv]
akaró	akaró	[/Adj][Nom]
emberek	ember	[/N][Pl][Nom]
.	.	[Punct]
#  ref: doc#2924
#  left_length: 5
#  kwic_length: 1
#  right_length: 9
#  sent: Nem részletes beszámolóval  akarlak untatni , csak szeretném megosztani veletek müködik vagy nem .
Nem	nem	[/Adv]
részletes	részletes	[/Adj][Nom]
beszámolóval	beszámoló	[/N][Ins]
akarlak	akar	[/V][Prs.1Sg›2]
untatni	untat	[/V][Inf]
,	,	[Punct]
csak	csak	[/Adv]
szeretném	szeret	[/V][Cond.Def.1Sg]
megosztani	megoszt	[/V][Inf]
veletek	ti	[/N|Pro][Ins][2Pl]
müködik	müködik	[/V][Prs.NDef.3Sg]
vagy	vagy	[/Cnj]
nem	nem	[/Adv]
.	.	[Punct]
#  ref: doc#2931
#  left_length: 8
#  kwic_length: 1
#  right_length: 13
#  sent: Tetszett , ahogy Milan mindenáron meg  akarta találni a lányt és az álombéli találkozásaik pedig nagyon romantikusak és meghatóak voltak .
Tetszett	tetszik	[/V][Pst.NDef.3Sg]
,	,	[Punct]
ahogy	ahogy	[/Adv|Pro|Rel]
Milan	Milan	[/N][Nom]
mindenáron	mindenáron	[/Adv]
meg	meg	[/Prev]
akarta	akar	[/V][Pst.Def.3Sg]
találni	talál	[/V][Inf]
a	a	[/Det|Art.Def]
lányt	lány	[/N][Acc]
és	és	[/Cnj]
az	az	[/Det|Art.Def]
álombéli	álombéli	[/Adj][Nom]
találkozásaik	találkozás	[/N][Pl.Poss.3Pl][Nom]
pedig	pedig	[/Cnj]
nagyon	nagyon	[/Adv]
romantikusak	romantikus	[/Adj][Pl][Nom]
és	és	[/Cnj]
meghatóak	megható	[/Adj][Pl][Nom]
voltak	van	[/V][Pst.NDef.3Pl]
.	.	[Punct]
#  ref: doc#2932
#  left_length: 5
#  kwic_length: 1
#  right_length: 4
#  sent: Ezt  akarjuk  vele kezdeni , semmi mást .
Ezt	ez	[/Det|Pro][Acc]
akarjuk	akar	[/V][Prs.Def.1Pl]
vele	ő	[/N|Pro][Ins][3Sg]
kezdeni	kezd	[/V][Inf]
,	,	[Punct]
semmi	semmi	[/N|Pro][Nom]
mást	más	[/N|Pro][Acc]
.	.	[Punct]
#  ref: doc#2932
#  left_length: 20
#  kwic_length: 1
#  right_length: 1
#  sent: A falban van egy üreg , ott húzzák meg magukat évek óta , most azt az üreget be  akarják falazni .
A	a	[/Det|Art.Def]
falban	fal	[/N][Ine]
van	van	[/V][Prs.NDef.3Sg]
egy	egy	[/Det|Art.NDef]
üreg	üreg	[/N][Nom]
,	,	[Punct]
ott	ott	[/Adv|Pro]
húzzák	húz	[/V][Prs.Def.3Pl]
meg	meg	[/Prev]
magukat	maga	[/N|Pro][3Pl][Acc]
évek	év	[/N][Pl][Nom]
óta	óta	[/Post]
,	,	[Punct]
most	most	[/Adv]
azt	az	[/Det|Pro][Acc]
az	az	[/Det|Art.Def]
üreget	üreg	[/N][Acc]
be	be	[/Prev]
akarják	akar	[/V][Prs.Def.3Pl]
falazni	falaz	[/V][Inf]
.	.	[Punct]
#  ref: doc#2937
#  left_length: 15
#  kwic_length: 1
#  right_length: 6
#  sent: Isten újra megerősíti az identitásunkat , ÚJ módon építi közöttünk az egységet ,  akarja kiönteni szeretetét és a bizonyságtétel erejét .
Isten	isten	[/N][Nom]
újra	újra	[/Adv]
megerősíti	megerősít	[/V][Prs.Def.3Sg]
az	az	[/Det|Art.Def]
identitásunkat	identitás	[/N][Poss.1Pl][Acc]
,	,	[Punct]
ÚJ	új	[/Adj][Nom]
módon	mód	[/N][Supe]
építi	épít	[/V][Prs.Def.3Sg]
közöttünk	között	[/Post][1Pl]
az	az	[/Det|Art.Def]
egységet	egység	[/N][Acc]
,	,	[Punct]
akarja	akar	[/V][Prs.Def.3Sg]
kiönteni	kiönt	[/V][Inf]
szeretetét	szeretet	[/N][Poss.3Sg][Acc]
és	és	[/Cnj]
a	a	[/Det|Art.Def]
bizonyságtétel	bizonyságtétel	[/N][Nom]
erejét	erő	[/N][Poss.3Sg][Acc]
.	.	[Punct]
#  ref: doc#2938
#  left_length: 103
#  kwic_length: 1
#  right_length: 102
#  sent: " , " datum_tol " : " 2013-12-28 11:25 " , " url_name " : " \/szinesvilag\/piton-fojtotta-meg-a-biztonsagi- ort-1202495 " , " kulcsszavak " : [ " 11271 " , " 15130 " , " 30772 " , " 81509 " ] , " ajanlo_prior " : " 0 " , " formatted_date " : " 2013. december 28. , szombat 11:25 " , " ajanlo_kep " : " data\/cikk\/1\/19\/41\/39\/cikk_1194139\/pitonmasszazs1_uj_fekvo_lead .jpg " , " type " : " trending_top " } , { " id " : " 1202525 " , " cim " : " A Facebook-applik\u00e1ci\u00f3 leg\u00fajabb friss\u00edt\u00e9se m\u00e9g t\u00f6bbet  akar tudni r\u00f3lunk " , " csatornaid " : " 2073 " , " datum_tol " : " 2013-12-28 13:08 " , " url_name " : " \/digitalis\/a-facebook-applikacio-legujabb-frissitese-meg-tobbet-akar- tudni-rolunk-1202525 " , " kulcsszavak " : [ " 9895 " , " 17702 " , " 46207 " ] , " ajanlo_prior " : " 0 " , " formatted_date " : " 2013. december 28. , szombat 13:08 " , " ajanlo_kep " : " data\/cikk\/1\/19\/91\/3\/cikk_1199103\/facebookajanlo1_2_oszlopos_lead .jpg " , " type " : " trending_top " } , { " id " : " 1202533 " , " cim " : " \u00c9vz\u00e1r\u00f3 Tankcsapda-koncert
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
datum_tol	datum_tol	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
2013-12-28	2013-12-28	[/Num|Digit][Nom]
11:25	1125	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
url_name	url_name	[/N]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
\/szinesvilag\/piton-fojtotta-meg-a-biztonsagi-	\/szinesvilag\/piton-fojtotta-meg-a-biztonsagi	[/Adj][Nom][Hyph:Hyph]
ort-1202495	ort-1202495	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
kulcsszavak	kulcsszó	[/N][Pl][Nom]
"	"	[Punct]
:	:	[Punct]
[	[	[Punct]
"	"	[Punct]
11271	11271	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
15130	15130	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
30772	30772	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
81509	81509	[/Num|Digit][Nom]
"	"	[Punct]
]	]	[Punct]
,	,	[Punct]
"	"	[Punct]
ajanlo_prior	ajanlo_prior	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
0	0	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
formatted_date	formatted_date	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
2013.	2013	[/Num|Digit][_Ord/Adj][Nom][Punct]
december	december	[/N][Nom]
28.	28	[/Num|Digit][_Ord/Adj][Nom][]
,	,	[Punct]
szombat	szombat	[/N][Nom]
11:25	1125	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
ajanlo_kep	ajanlo_kep	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
data\/cikk\/1\/19\/41\/39\/cikk_1194139\/pitonmasszazs1_uj_fekvo_lead	data\/cikk\/1\/19\/41\/39\/cikk_1194139\/pitonmasszazs1_uj_fekvo_lead	[/V][Prs.NDef.3Sg]
.jpg	.jpg	[/N][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
type	typ	[/N][Poss.3Sg][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
trending_top	trending_top	[/N][Nom]
"	"	[Punct]
}	}	[/N][Nom]
,	,	[Punct]
{	{	[/N][Nom]
"	"	[Punct]
id	id	[/Adj][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
1202525	1202525	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
cim	c	[/N][Pl.Poss.1Sg][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
A	a	[/Det|Art.Def]
Facebook-applik\u00e1ci\u00f3	Facebook-applik\u00e1ci\u00f3	[/N]
leg\u00fajabb	leg\u00fajabb	[/Supl][/Adj][_Comp/Adj][Nom]
friss\u00edt\u00e9se	friss\u00edt\u00e9s	[/N][Poss.3Sg][Nom]
m\u00e9g	m\u00e9g	[/N][Nom]
t\u00f6bbet	t\u00f6bb	[/N][Pl][Acc]
akar	akar	[/V][Prs.NDef.3Sg]
tudni	tud	[/V][Inf]
r\u00f3lunk	r\u00f3l	[/V][Prs.NDef.1Pl]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
csatornaid	csatornai	[/Adj][Poss.2Sg][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
2073	2073	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
datum_tol	datum_tol	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
2013-12-28	2013-12-28	[/Num|Digit][Nom]
13:08	1308	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
url_name	url_name	[/N]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
\/digitalis\/a-facebook-applikacio-legujabb-frissitese-meg-tobbet-akar-	\/digitalis\/a-facebook-applikacio-legujabb-frissitese-meg-tobbet-akar	[/N][Nom][Hyph:Hyph]
tudni-rolunk-1202525	tudni-rolunk-1202525	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
kulcsszavak	kulcsszó	[/N][Pl][Nom]
"	"	[Punct]
:	:	[Punct]
[	[	[Punct]
"	"	[Punct]
9895	9895	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
17702	17702	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
46207	46207	[/Num|Digit][Nom]
"	"	[Punct]
]	]	[Punct]
,	,	[Punct]
"	"	[Punct]
ajanlo_prior	ajanlo_prior	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
0	0	[/Num|Digit][Nom]
"	"	[Punct]
,	,	[Punct]
"	"	[Punct]
formatted_date	formatted_date	[/N][Nom]
"	"	[Punct]
:	:	[Punct]
"	"	[Punct]
2013.	2013	[/Num|Digit][_Ord/Adj][Nom][Punct]
december	december	[/N][Nom]
28.	28	[/Num|Digit][_Ord/Adj][Nom][]
,	,	[Punct]
szombat	szombat	[/N][Nom]
